,user_name,user_location,user_description,user_verified,date,text,hashtags,source,label
333,Ankit Sharma,,Being Simple,FALSE,10-03-2022 05:08,#Airtel #Airtel4G #airtel5gready your network becoming worst now. You advertise that you are 5g ready.just stop saying this nonsense.Whenever my network change from 4g to 4g+ all speed gone no internet conectivity while 4g+ you increased the pack price but service is degraded,"['Airtel', 'Airtel4G', 'airtel5gready']",Twitter for Android,
334,Anindo Mallick,"Bengaluru, India",Save Water,FALSE,10-03-2022 04:51,Hello Airtel. Still waiting for your response. +9 days of #Airtel cares. @Airtel_Presence @airtelindia,['Airtel'],Twitter Web App,
335,Manisha Pradhan,,"A mountain girl forever...

Mom to an awesome daughter❤

#Crafter #bookworm #weekendchef


Creative Head",FALSE,10-03-2022 04:36,@airtelindia pathetic service!! Took a new Airtel fiber internet connection. I was told there would be no problem in the service and any connection issues would be solved immediately. The server has been down since 3 days nothing has been done to restore the connection. #Airtel,,Twitter for Android,
336,kaapiccino,,Old account suspended #OruNyayamVendama,FALSE,10-03-2022 04:32,"mummy calls revathy stores
mummy starts to order
few seconds later...""hello hello hello...ketkudha? hello hello""

call cut!!!

mummy puts the phone down in frustration &amp; appadiyae slow motionle angrily turns &amp; starts to scold me 

Dear #AIRTEL 
WORSTU BEHAVIOUR DA THIS!!! https://t.co/28ED8vUXGE",,Twitter for Android,
337,StockFuelr,"Howrah, West Bengal",Financial Future Redefined,FALSE,10-03-2022 04:07,"For more updates Like &amp; follow @StockFuelr

Mastering the art of trading is just a click away https://t.co/PrslKQAMca
or WhatsApp at +91 8240933395
or Call us at +91 9903191543
#Nifty  #StockMarketindia  #nse #sharemarketindia  #Bhartiartl #Airtel   #stockmarkets https://t.co/DnKA5Tpyn6",,Twitter Web App,
338,Thomas Augustine,"Bengaluru, India",Analyst || Bangalore മലയാളി,FALSE,10-03-2022 03:47,@Airtel_Presence So far the requirement is not met and shamelessly #Airtel is sending monthly bill. Pathetic service,['Airtel'],Twitter for Android,
339,Ajinkya Z,"Mumbai, India","Likes Technology, Cars, Innovation",FALSE,10-03-2022 03:45,"#AirtelDown 

#Airtel seems to be #offline from last night for some of the services

#AirtelBroadband
#AirtelXStream

which of the folloiwng products are you facing issues with today ?","['AirtelDown', 'Airtel', 'offline', 'AirtelBroadband']",Twitter for iPhone,
340,Financial Express,India,"A complete up-to-date source for #business, #finance, #economy, #stockmarket news

हिंदी में @fehindi | https://t.co/pz532JLrYQ",TRUE,10-03-2022 02:32,"RIL, Bharti Airtel, HUL, Biocon, Future Retail, Dr Reddy’s, NTPC, PNB Housing Finance stocks in focus
#RIL #stockstowatch #stocksinnews #Airtel #DRREDDY #NTPC 
https://t.co/Y7uOAi5u1z",['RIL'],Twitter Web App,
341,ʕ •ₒ• ʔ Astin.eth⧫,Metaverse,"☮day trader 🏷📌 |
Nfts collection👽|

web 3 mode 😎 |

° stay update📉|
 🗾  #Bitcoin $Nfts
 | @meta torchbearer 🔦  @elonmusk",FALSE,10-03-2022 02:31,"#India: Pre-Open
- #SGXNifty: +276pts
- #Airtel: Acquires 9% stake in Avaada CleanTN Project Private Limited
- #HindUnilever: Appointed Madhusudhan Rao as the executive director
- #Biocon: CRISIL placed AA+ rating on the long-term bank facilities

#StockMarketIndia #NSE #BSE","['India', 'SGXNifty', 'Airtel']",Twitter for Android,
342,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,10-03-2022 02:29,"#Airtel Freedom Plan: Benefits, Migrate &amp; Deactivate 2022 https://t.co/sDxzvDMBCJ #tariffplans","['Airtel', 'tariffplans']",Revive Social App,
343,ZoomStocks,"New Delhi, India",Daily updates from India's Financial markets | Stocks | Economy. Visit https://t.co/4gKGaOlIFm discover investing ideas socially | show trading skills in #BigBullsLeague,FALSE,10-03-2022 02:29,"#India: Pre-Open
- #SGXNifty: +276pts
- #Airtel: Acquires 9% stake in Avaada CleanTN Project Private Limited
- #HindUnilever: Appointed Madhusudhan Rao as the executive director
- #Biocon: CRISIL placed AA+ rating on the long-term bank facilities

#StockMarketIndia #NSE #BSE","['India', 'SGXNifty', 'Airtel']",Hootsuite Inc.,
344,Abdul Jaleel,chalampatt sunni masjid,"Chalampatt House
Kanmanam Po
Medippara
Malappuram-Kerala
676551
Mob : 9946700651",FALSE,10-03-2022 02:28,My home internet speed....#Airtel  verry bad...dont take anybody airtel👎👎...jio network is good👍👍 https://t.co/h8jzCrxNWB,['Airtel'],Twitter for Android,
345,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,10-03-2022 00:00,How To Borrow Airtime From #Airtel Faster 2022 https://t.co/Nz6gf2FStF #howto,"['Airtel', 'howto']",Revive Social App,
346,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,09-03-2022 22:59,How To Check #Airtel Night Plan Balance (Update 2022) https://t.co/aFdBi6hhko #cheapdataplans #howto,"['Airtel', 'cheapdataplans', 'howto']",Revive Social App,
347,Cliqki,,Digital and brand influencing platform that pays users per click for every content shared from Cliqki to other platforms. 💰📱,FALSE,09-03-2022 22:24,"More opportunities to earn? Okay
We've got you covered. Tomorrow; Thursday 10th March 2022 by 5pm @remiodufuye will upload content loaded with thousands of Cliqks that you can earn from.
#contentmarketing #socialmedia #earnmoneyonline #advertising #airtel #techjobs #techguru https://t.co/bMOj7hPxzT",,Twitter Web App,
348,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,09-03-2022 21:59,How To Check BVN On #Airtel Line https://t.co/tsZ8uahYLE #howto,"['Airtel', 'howto']",Revive Social App,
349,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,09-03-2022 18:59,#Airtel RCCG Plan 2022 – How To Migrate &amp; Benefits (CUG) https://t.co/Wlc5p3f2O8 #tariffplans,"['Airtel', 'tariffplans']",Revive Social App,
350,Abdulla Shaikh,,TATA COMM,FALSE,09-03-2022 18:43,"@airtelnews @Airtel_Presence @airtelindia facing network issue past 2 days but no one from #airtel has responded for above,this means no value to customer @TRAI please have this noted.",['airtel'],Twitter for Android,
351,Karthikeyan,,old account disabled. kindly follow me here. thank you all ❤️,FALSE,09-03-2022 17:37,"Not even once you really looked in the issue.  If we didn’t pay the bill means you will disconnect my connection right?

Now why should i pay without using my proper internet??? 

#Airtel #airtelprepard #airtelbroadband @Airtel_Presence",,Twitter for iPhone,
352,Vahbhav Gaur,"Delhi, India","Educator, Author, Keynote Speaker
#Storyteller #Strategist 
#Digital
Tweets from Vahbhav himself are signed -Vg.

#SpeakEnglish
#savetheplanet #SaveEarth",FALSE,09-03-2022 17:15,"@airtelindia - I'm #airtel BLACK #Customer and facing immense issues with my #Broadband connection. Your engineer #fooled me by replacing an OLD Router and mentioned that - The #newrouters that #Airtel  provides now in #2022 are piece of waste.

Can you #help??","['airtel', 'Customer', 'Broadband']",Twitter Web App,
353,Grow Your Money,,"Gateway for active traders and investors - covering stocks, futures, options. 
Follow us for breaking market news and quality analysis!",FALSE,09-03-2022 17:12,"Join us
https://t.co/DIJXOZpbnD

#petrol #diesel #inflation #oilandgas #copper #gold #bank #banking #telecom #airtel #fmcg #hdfcbank #axisbank #textiles #retail #coal #cement #india #silver #fpi #fdi #nse  #nifty #nifty50 #insurance #aluminum #Nickel #usa #China #automotive #SBI https://t.co/yAyRthszM6","['petrol', 'diesel', 'inflation', 'oilandgas', 'copper', 'gold', 'bank', 'banking', 'telecom']",Twitter for Android,
354,दत्तात्रय दळवे पाटील,"Himayatnagar, India",,FALSE,09-03-2022 17:12,"So bad #AirtelDown sevice
#Airtel
#Airtel4G
#airtelweekendchallenge
#airtelpoorserivice
#Airtelindia
#idea
#Vodafone
#BSNL","['AirtelDown', 'Airtel', 'Airtel4G', 'airtelweekendchallenge', 'airtelpoorserivice', 'Airtelindia', 'idea', 'Vodafone', 'BSNL']",Twitter for Android,
355,Ashish Tyagi Ashoo,"Raj Nagar Extension, Ghaziabad",,FALSE,09-03-2022 16:50,"#Airtel please #close your #company as soon as possible because your internet slower than my #grandma #Walk ,from last few months I have faced so many problem with your internet services #khenako #4gkarecharge kraye par #kasam se edge internet wali speed b nhi aati #port-jio😑😐","['Airtel', 'close', 'company', 'grandma', 'Walk']",Twitter for Android,
356,PRI ARTS | PK,Instagram @pri_arts_ ,"Anime and art is all I do .
I'm 18..from INDIA .
Check my Instagram to see my drawings 👇🏼",FALSE,09-03-2022 16:50,"What happened to airtel 4g ? I'm stuck in 2g for 2 days. Guess it's time to end relationship with airtel 🗿
#boycottairtel #byeairtel #airtel #Airtel4G",,Twitter Web App,
357,whoisjarvis,,,FALSE,09-03-2022 16:37,"@Airtel_Presence It's unacceptable , So when I got the Airtel Fiber connection I used to get like 6-8ms ping but now from last 2 weeks I am getting like 68-90ms ping which is absurd and it keeps fluctuating  #Airtel #AirtelFiber #AirtelPresence  @airtelindia https://t.co/VWuWUFxv9i",,Twitter Web App,
358,GUGAN S,,"MOVING TOWARDS SUCCESS.
LEARNING FROM MISTAKES.",FALSE,09-03-2022 16:32,#airtel those who come to check whether the network is down....THE ANSWER IS YESSSSSS,['airtel'],Twitter for Android,
359,GUGAN S,,"MOVING TOWARDS SUCCESS.
LEARNING FROM MISTAKES.",FALSE,09-03-2022 16:31,#Airtel again and again getting down .....😪😪getting frustrated..@airtelindia @Airtel_Presence,['Airtel'],Twitter for Android,
360,Hritika Sharma,,"https://t.co/Z2RqKRfpl9
Money control :- hritikasharma55

https://t.co/PAl6lXfali

Disclaimer:- Not a SEBI registered advisor",FALSE,09-03-2022 16:00,Trade status (09/03/2022) 🌟 All calls hit tgt 🌟 #Hdfc #HDFCBANK #srt #EVEREADY #Godrejcp #jindalsteel #Tatamotors #M_M #Airtel #gnfc #StockMarketindia #stockmarkets #investing #trading #intradaytrading #TradingView #Nifty #NIFTYFUTURE #Niftybank #StocksToBuy #StocksToTrade https://t.co/PNoHjMcShJ,"['Hdfc', 'HDFCBANK', 'srt', 'EVEREADY', 'Godrejcp', 'jindalsteel', 'Tatamotors']",Twitter for Android,
361,Abhijit Das,Guwahati,Indian 🇮🇳 | অসমীয়া | Engineer | Father | AEC Alumni | Cottonian,FALSE,09-03-2022 15:33,"Speed Comparison of @reliancejio 4G and @airtelindia 4G in Narengi Area, Guwahati, Assam. First Pic is for Jio and Second Pic is for Airtel. 
#4G #jio #airtel https://t.co/FY3JEuz74x",,Twitter for iPhone,
362,AoI Ventures,India,"Art of Investing Ventures Ltd.

Telegram: https://t.co/9Q1C9L9RGw
YouTube: https://t.co/PIDINoK35j…",FALSE,09-03-2022 15:04,"Bharti #Airtel acquired 9.012% equity stake (for ₹7.885 Crore)in #Avaada CleanTN Project Pvt Ltd, a SPV formed for purpose of owning &amp; operating Captive Power Plant, in terms of the regulatory requirement for captive power consumption under electricity laws. https://t.co/LfOgk17HUp","['Airtel', 'Avaada']",Twitter Web App,
363,Nafees Khan Nafees Khan,,Circket,FALSE,09-03-2022 14:53,#airtel @airtelindia @Airtel_Presence worst airtel broadband service .connection is not working for last 12 days. Called so much time to airtel still this is not resolved.user id 054247629188_dsl.,['airtel'],Twitter for Android,
364,Pam Smith,,,FALSE,09-03-2022 14:49,"Pls cancel the request if you can't allocate the IP and if my internet services cant resumed. I've to use mobile data for work.
#airtelindia #airtelcares #airtel
#airtelthanks #AirtelDown",,Twitter Web App,
365,Oreo,,Horny,FALSE,09-03-2022 14:48,"Pls cancel the request if you can't allocate the IP and if my internet services cant resumed. I've to use mobile data for work.
#airtelindia #airtelcares #airtel
#airtelthanks #AirtelDown",,Twitter for Android,
366,Rodney Gollo,Hong Kong,"Focus and background in risk management, sustainable finance, politics & economics. Interested in matters concerning emerging & frontier markets.",FALSE,09-03-2022 14:37,Part of transition to the digital workplace &amp; looking to bolster employee &amp; customer experience. #Airtel Africa B2B provider Airtel Business Africa signs MoU with #Avaya Holdings. Latter to provide Airtel's enterprise customers with Avaya's OneCloud AI-powered experience platform,['Airtel'],Twitter for iPhone,
367,"Deva Raj, IT Exctv. Topper,moreEd,than IAS,Judges.","Hyderabad, Shamshabad,","Kshatriya, Computer Executive, at Cent.Govt,5 SW Co
TOPPER in Education inTS,AP States;
More Ed., dan 1civil exam passed IAS,IPS,LLBs;
Oracle,SAP
CourtsNoPaper",FALSE,09-03-2022 14:11,"@_DigitalIndia @UPI_NPCI @RBIsays @upichalega @NPCI_NPCI @NPCI_IMPS @NPCI_BHIM @RuPay_npci @RBI @Rajeev_GoI @DoT_India 
Pls take action on #Airtel,idea ..4Blocking essential SMS from Bnks on Txns.
also on #Banks,4 Not sending SMS,on welfare Txns,
Poor can NOT recharge every month&gt;Rs.200,
when #WhatsApp ,Twitter can work Wo Recharge, Y can Not essential  Incoming SMS",,Twitter Web App,
368,Vinayak K.Shingote,Ahmednagar,Software Professional.,FALSE,09-03-2022 13:56,Worst experience with #Airtel #airtelthanks Trying to recharge Airtel broadband using Airtel money though I have enough money in the airtel money/wallet. Using Airtel Thanks app. https://t.co/Dh3jU8karQ,"['Airtel', 'airtelthanks']",Twitter for Android,
369,Brojoraj Panigrahi,"Parlakhemundi, India",,FALSE,09-03-2022 13:55,"Airtel payment loot money from customer, after failure https://t.co/nmKsYXgI7Q refund money #airtelthanks #Airtel #AirtelPaymentsBank https://t.co/Zo2ddYLVZo","['airtelthanks', 'Airtel']",Twitter for Android,
370,Ashok Kumar,"नई दिल्ली, भारत",,FALSE,09-03-2022 13:54,What a worst speed of 4G internet in South Delhi...my number@8800441075 #Airtel #TRAI #bhartiairtel ...Can someone please help here...I logged case with Airtel approx 8-10 times since 5-6 years but no improvement.. https://t.co/rCB69ATydh,"['Airtel', 'TRAI', 'bhartiairtel']",Twitter for Android,
371,Mrityunjay kumar,In your 💖 and Patna,"कभी जरूरत पड़े तो बताना जरूर ,
मशवरा नहीं ! साथ देंगे..!!
Retweet specialist👍",FALSE,09-03-2022 13:51,"@JioCare @airtelindia  is indirect partner of #RelianceJio .

#Airtel 
#BadNetwork","['RelianceJio', 'Airtel', 'BadNetwork']",Twitter Web App,
372,Anubhav Sharma,,I love my india,FALSE,09-03-2022 13:39,"#Airtel Dear service provider,

Please check my connection of wifi is not working I have done payment of rupees 2321/- from Google pay even I am not getting service please find attached transaction details.

Regards,
Anubhav Sharma.
8267999845 https://t.co/KtzmzGZZwc",['Airtel'],Twitter Web App,
373,A A Pandharipande,Mumbai,Indian,FALSE,09-03-2022 13:33,@Airtel_Presence 5th Day and still Airtel Xtream fiber BROADBAND down. feel cheated by Airtel BROADBAND service and its false claim to go extra mile for its customers. #AirtelPresence #AirtelDown #Airtel https://t.co/qf3fPtiErB,,Twitter for Android,
374,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,09-03-2022 13:29,"Working NapsternetV Configuration Files Download (Update 2022) – MTN, Telkom &amp; More… https://t.co/Sv1rEzeKCB #9mobile #airtel #glo #freebrowsingcheats #mtn",,Revive Social App,
375,vijay bung,,,FALSE,09-03-2022 13:19,@Airtel_Presence @airtelindia Really shameful from @airtelindia not to fix cheat of fate they are doing openly . They support team is next level don’t even care to connect and speak . Do Airtel has any Supoort team ? #airtel #cheat #airtelpricehike,,Twitter for iPhone,
